ID,name,article_ID
56387524600,Ganjalizadeh V.,499
56387524600,Ganjalizadeh V.,603
56387524600,Ganjalizadeh V.,701
57202735625,Wright J.G.,63
57202735625,Wright J.G.,174
57202735625,Wright J.G.,604
7003381644,Warnick K.F.,64
7003381644,Warnick K.F.,79
7003381644,Warnick K.F.,91
7003381644,Warnick K.F.,120
7003381644,Warnick K.F.,276
7003381644,Warnick K.F.,553
7003381644,Warnick K.F.,634
7003381644,Warnick K.F.,646
7003381644,Warnick K.F.,660
7003381644,Warnick K.F.,669
7003381644,Warnick K.F.,705
7003381644,Warnick K.F.,734
7003381644,Warnick K.F.,773
7003381644,Warnick K.F.,778
7003381644,Warnick K.F.,822
6701834327,Selvan K.T.,64
57202445593,Fistler M.,65
57202445593,Fistler M.,466
7004609408,Kerstein A.,65
7004609408,Kerstein A.,466
8660143800,Lignell D.O.,65
8660143800,Lignell D.O.,342
8660143800,Lignell D.O.,466
8660143800,Lignell D.O.,617
8660143800,Lignell D.O.,765
8660143800,Lignell D.O.,798
8660143800,Lignell D.O.,843
8660143800,Lignell D.O.,859
6506736843,Oevermann M.,65
6506736843,Oevermann M.,466
6506736843,Oevermann M.,859
6507359986,Shamsabadi A.,66
57214365851,Schwicht D.E.W.,66
57212088299,Dasmeh A.,66
7003663333,Rollins K.M.,66
7003663333,Rollins K.M.,349
7003663333,Rollins K.M.,590
7003663333,Rollins K.M.,605
7003663333,Rollins K.M.,606
7003663333,Rollins K.M.,607
7003663333,Rollins K.M.,608
7003663333,Rollins K.M.,628
7003663333,Rollins K.M.,629
7003663333,Rollins K.M.,649
7003663333,Rollins K.M.,733
7003663333,Rollins K.M.,837
7003663333,Rollins K.M.,862
6602889035,Taciroglu E.,66
57216181629,Manandhar K.,67
36245410800,Ren Y.,67
57191110417,Stasak D.,67
56622088300,Hou H.,67
57195921912,Kirsch D.,67
57215904613,Sarker S.,67
7402756644,Mehta A.,67
57217317667,Sardar S.,67
57195591421,Xiao M.,67
57217789464,Weaver J.L.,67
57216183270,León C.,67
57207901363,Hart G.,67
57207901363,Hart G.,78
57207901363,Hart G.,144
57207901363,Hart G.,244
57207901363,Hart G.,366
57207901363,Hart G.,439
57207901363,Hart G.,663
57207901363,Hart G.,704
57207901363,Hart G.,709
34873697600,Sunaoshi T.,67
56767836200,Lemmon J.P.,67
7102900497,Takeuchi I.,67
57196422740,Howell R.G.,68
7403518015,Jensen R.R.,68
36852156000,Petersen S.L.,68
16245238300,Larsen R.T.,68
57202776341,Bahari M.,69
57212879455,Malmberg M.A.,69
57212877661,Brown D.M.,69
57212877401,Hadi Nazari S.,69
35262249500,Lewis R.S.,69
35262249500,Lewis R.S.,317
35262249500,Lewis R.S.,486
35262249500,Lewis R.S.,728
35262249500,Lewis R.S.,729
7102405529,Watt G.D.,69
57212107391,Petrie A.,70
57212107391,Petrie A.,176
57216754583,Kinnison W.,70
8342785400,Layton K.,70
8342785400,Layton K.,277
57190228554,Taysom B.S.,71
57190228554,Taysom B.S.,84
57190228554,Taysom B.S.,326
57190228554,Taysom B.S.,681
7102879142,Sorensen C.D.,71
7102879142,Sorensen C.D.,84
7102879142,Sorensen C.D.,285
7102879142,Sorensen C.D.,326
7102879142,Sorensen C.D.,353
7102879142,Sorensen C.D.,354
7102879142,Sorensen C.D.,511
7102879142,Sorensen C.D.,569
7102879142,Sorensen C.D.,681
57211891331,Guo Z.,72
57211891331,Guo Z.,150
57199244740,Zhang M.,72
57199244740,Zhang M.,150
57204433875,Simons T.,72
57204433875,Simons T.,217
57204433875,Simons T.,233
57215212754,Fuller S.G.,73
57215211789,McCown A.S.,73
57214076898,Clayton M.F.,74
57198146081,Bilodeau R.A.,74
7006441571,Bowden A.E.,74
7006441571,Bowden A.E.,314
7006441571,Bowden A.E.,315
7006441571,Bowden A.E.,502
7006441571,Bowden A.E.,514
7006441571,Bowden A.E.,543
7006441571,Bowden A.E.,582
7006441571,Bowden A.E.,661
7006441571,Bowden A.E.,689
7006441571,Bowden A.E.,860
57191873151,Ziaee M.,75
57191873151,Ziaee M.,182
57191873151,Ziaee M.,226
57216430816,Mahmood A.,75
57216430816,Mahmood A.,226
55971908500,Jin M.,76
54415193700,Zhu B.,76
56489679500,Mo J.,76
55522618700,Yang Z.,76
55864283000,Zhang X.,76
57209110872,Wu R.,77
57206455220,Beutler J.,77
7103248108,Baxter L.L.,77
7103248108,Baxter L.L.,645
7103248108,Baxter L.L.,829
57191108291,Morgan W.S.,78
57191108291,Morgan W.S.,439
57191108291,Morgan W.S.,704
57212383793,Christensen J.E.,78
57212379321,Hamilton P.K.,78
57202904399,Jorgensen J.J.,78
57202904399,Jorgensen J.J.,439
7403279876,Campbell B.J.,78
6507391043,Forcade R.W.,78
6507391043,Forcade R.W.,704
57196261400,Kunzler J.W.,79
57196261400,Kunzler J.W.,660
57214229367,Bartschi J.M.,79
57214855898,Schnepf P.D.,80
57215031057,Davis A.,80
6701610428,Vanfleet R.,80
6701610428,Vanfleet R.,363
6701610428,Vanfleet R.,509
6701610428,Vanfleet R.,719
7403218372,Jensen B.D.,80
7403218372,Jensen B.D.,154
7403218372,Jensen B.D.,165
7403218372,Jensen B.D.,322
7403218372,Jensen B.D.,324
7403218372,Jensen B.D.,453
7403218372,Jensen B.D.,580
7403218372,Jensen B.D.,582
7403218372,Jensen B.D.,583
7403218372,Jensen B.D.,596
7403218372,Jensen B.D.,694
7403218372,Jensen B.D.,860
57200515115,Kurniawan C.,81
57194698845,Baird S.,81
57194698845,Baird S.,719
35409277700,Johnson O.K.,81
35409277700,Johnson O.K.,325
35409277700,Johnson O.K.,529
57193749678,Searle M.,82
57193749678,Searle M.,170
57193749678,Searle M.,409
57193749678,Searle M.,815
55457444300,Crockett J.,82
55457444300,Crockett J.,170
55457444300,Crockett J.,202
55457444300,Crockett J.,260
55457444300,Crockett J.,271
55457444300,Crockett J.,391
55457444300,Crockett J.,409
55457444300,Crockett J.,421
55457444300,Crockett J.,497
55457444300,Crockett J.,815
55457444300,Crockett J.,816
55457444300,Crockett J.,819
6701863708,Maynes D.,82
6701863708,Maynes D.,138
6701863708,Maynes D.,170
6701863708,Maynes D.,202
6701863708,Maynes D.,271
6701863708,Maynes D.,340
6701863708,Maynes D.,409
6701863708,Maynes D.,421
6701863708,Maynes D.,497
6701863708,Maynes D.,815
6701863708,Maynes D.,816
6701863708,Maynes D.,819
57201666213,Park J.L.,83
57201666213,Park J.L.,515
55694540600,Canizales K.A.,83
7003545107,Woodfield B.F.,83
7003545107,Woodfield B.F.,181
7003545107,Woodfield B.F.,383
13406135400,Stowers K.J.,83
13406135400,Stowers K.J.,448
13406135400,Stowers K.J.,515
57203017789,Smiley A.J.,85
6701609778,Plett G.L.,85
7005052477,Godfrey P.C.,88
8750608700,Allen G.N.,88
57214071214,Benson D.,88
57193518829,Hansen L.T.,89
7006583274,Wagoner R.H.,89
7006583274,Wagoner R.H.,208
7006583274,Wagoner R.H.,742
55359526600,Lim H.,89
55359526600,Lim H.,742
56911636200,Carroll J.D.,89
55272011900,Zhou G.,89
57203486012,Bong H.J.,89
57203486012,Bong H.J.,742
57202293242,Ogbeibu S.,90
57203024588,Emelifeonwu J.,90
57160053200,Senadjki A.,90
36006215900,Gaskin J.,90
55944615300,Kaivo-oja J.,90
57191995369,Chen K.,91
57195515828,Horne R.R.,92
57211443769,Rich J.T.,92
57211435896,Bradley M.W.,92
7005408810,Pitt W.G.,92
7005408810,Pitt W.G.,154
7005408810,Pitt W.G.,173
56685601500,Wnorowska U.,93
16549438300,Fiedoruk K.,93
56685789300,Piktel E.,93
57212757453,Prasad S.V.,93
57212871890,Sulik M.,93
57215487696,Janion M.,93
16548815300,Daniluk T.,93
7202875039,Savage P.B.,93
6701383359,Bucki R.,93
57191570988,Orme A.D.,94
57191570988,Orme A.D.,337
57191570988,Orme A.D.,876
57201357657,Soderquist D.R.,94
57201357657,Soderquist D.R.,337
57201357657,Soderquist D.R.,591
57201357657,Soderquist D.R.,593
57210289242,Greenwood J.R.,95
57210289242,Greenwood J.R.,137
57210289242,Greenwood J.R.,318
57192710054,Butler J.J.,95
57192710054,Butler J.J.,319
57192710054,Butler J.J.,321
57192710054,Butler J.J.,411
57192710054,Butler J.J.,454
57192710054,Butler J.J.,873
57219015425,Lystrup C.,96
55813139600,George A.,96
55813139600,George A.,141
55813139600,George A.,230
55813139600,George A.,313
55813139600,George A.,670
55813139600,George A.,786
57203836305,Zobell B.,96
57203836305,Zobell B.,786
57219009389,Boster K.,96
57219005376,Childs C.,96
57219006078,Girod H.,96
57218481091,Ploeg S.,97
57217024741,Gunther H.,97
57218482479,Camacho R.,97
34873482400,Skaggs P.,98
34873482400,Skaggs P.,690
6507317548,Fulda N.,99
6507317548,Fulda N.,109
54781821400,Stout J.M.,100
57215052018,Baumgarten T.E.,100
57215058041,Stagg G.G.,100
56957771800,Cannon M.J.,101
56957771800,Cannon M.J.,113
56957771800,Cannon M.J.,362
56957771800,Cannon M.J.,404
56957771800,Cannon M.J.,685
56957771800,Cannon M.J.,715
57204469757,Perez-Celis A.,101
57204469757,Perez-Celis A.,113
57204469757,Perez-Celis A.,114
57204469757,Perez-Celis A.,362
57204469757,Perez-Celis A.,404
57204469757,Perez-Celis A.,715
57204469757,Perez-Celis A.,716
57188691775,Best C.M.,102
57188691775,Best C.M.,712
57188173800,Rupert L.,102
57188173800,Rupert L.,270
57202579348,Ong J.,103
57214718289,Richards D.,103
57193706327,Larsen J.L.,104
57193706327,Larsen J.L.,258
57193715705,McElderry J.,104
57188833818,Pehrson N.A.,105
57188833818,Pehrson N.A.,107
57188833818,Pehrson N.A.,238
57188833818,Pehrson N.A.,246
57188833818,Pehrson N.A.,319
57188833818,Pehrson N.A.,392
57188833818,Pehrson N.A.,455
57188833818,Pehrson N.A.,578
57209881955,Ames D.C.,105
57209881955,Ames D.C.,107
57212345817,Ignaut B.,105
57212345817,Ignaut B.,380
57218689472,Broyles Z.,106
57218687826,Talbot S.,106
57218685971,Johnson J.,106
7006533953,Halverson D.M.,106
7006533953,Halverson D.M.,201
57209889565,Smith S.P.,107
56045493000,Arya M.,107
57217866402,Adamson M.,108
8244752200,Schultz G.G.,108
8244752200,Schultz G.G.,119
8244752200,Schultz G.G.,304
8244752200,Schultz G.G.,345
8244752200,Schultz G.G.,407
8244752200,Schultz G.G.,524
8244752200,Schultz G.G.,567
8244752200,Schultz G.G.,682
8244752200,Schultz G.G.,823
55727966500,Saito M.,108
55727966500,Saito M.,304
55727966500,Saito M.,345
55727966500,Saito M.,407
55727966500,Saito M.,567
55727966500,Saito M.,682
55727966500,Saito M.,823
57217871738,Stevens M.D.,108
57218270296,Pearce W.,109
57218269408,Landers N.,109
56215007300,Francom D.,110
50162863000,Walters D.J.,110
55422614200,Barber J.L.,110
6603288835,Luscher D.J.,110
13405030000,Lawrence E.,110
55904183100,Biswas A.,110
55279219900,Biwer C.M.,110
57211205845,Banesh D.,110
38662818500,Lazarz J.,110
57203219105,Vogel S.C.,110
14059027500,Ramos K.,110
6505524737,Bolme C.,110
7103004161,Ahrens J.,110
57202612841,Willey L.C.,111
57202612841,Willey L.C.,505
36499438800,Garcia E.,111
55860312700,Von Moll A.,111
57201618074,Trapuzzano M.,112
6506325894,Tejada-Martínez A.,112
8608764300,Guldiken R.,112
57204470823,Thurlow C.A.,113
57204470823,Thurlow C.A.,362
57211518929,Gregg J.F.,115
56036628100,Anderson B.E.,115
56036628100,Anderson B.E.,131
56036628100,Anderson B.E.,265
56036628100,Anderson B.E.,616
16033650300,Remillieux M.C.,115
16033650300,Remillieux M.C.,131
16033650300,Remillieux M.C.,265
16033650300,Remillieux M.C.,616
57195804520,Bilancia P.,116
24483038000,Berselli G.,116
57189375802,Park J.,117
57189375802,Park J.,356
57189375802,Park J.,828
57212455523,Price C.,117
6603286802,Pixton D.,117
57023931200,Aghito M.,117
57023931200,Aghito M.,852
24830555500,Nybø R.,117
24830555500,Nybø R.,852
6602776615,Bjørkevoll K.,117
6602776615,Bjørkevoll K.,852
56857577200,Leete K.M.,118
56857577200,Leete K.M.,372
56857577200,Leete K.M.,373
56857577200,Leete K.M.,620
56857577200,Leete K.M.,858
16643231700,Liu J.,118
16643231700,Liu J.,373
55359090100,Wall A.T.,118
55359090100,Wall A.T.,369
55359090100,Wall A.T.,372
55359090100,Wall A.T.,373
55359090100,Wall A.T.,619
55359090100,Wall A.T.,620
55359090100,Wall A.T.,621
55359090100,Wall A.T.,622
55359090100,Wall A.T.,854
55359090100,Wall A.T.,856
55359090100,Wall A.T.,858
57217872286,Galvez de Leon P.,119
57217867341,Shahandashti S.K.F.,119
36893877000,Chamberlin R.,119
57189218211,Liu L.,120
57189218211,Liu L.,276
48361087900,Diao J.,120
48361087900,Diao J.,276
48361087900,Diao J.,553
48361087900,Diao J.,660
48361087900,Diao J.,669
48361087900,Diao J.,773
7005241866,Eckhardt B.,121
7006815587,Doering C.R.,121
36154754400,Whitehead J.P.,121
36154754400,Whitehead J.P.,417
57193226888,Huang Z.,123
57216966389,Du X.,123
57208015963,Chen L.,123
57193230951,Li Y.,123
56584993700,Liu M.,123
55367023500,Chou Y.,123
55367023500,Chou Y.,237
7403329173,Jin L.,123
57204964732,James B.,124
57204964732,James B.,384
12544690900,Quinn H.,124
12544690900,Quinn H.,384
54978625300,Goeders J.,124
54978625300,Goeders J.,268
54978625300,Goeders J.,384
54978625300,Goeders J.,428
54978625300,Goeders J.,535
57201759181,Ling M.,125
57201759181,Ling M.,238
57201759181,Ling M.,442
57201759181,Ling M.,478
16548784600,Cao J.,125
16548784600,Cao J.,238
16548784600,Cao J.,442
16548784600,Cao J.,478
8922674200,Chen G.,125
8922674200,Chen G.,389
8922674200,Chen G.,412
8922674200,Chen G.,500
8922674200,Chen G.,847
55764938300,Wilson P.S.,126
6701550039,Knobles D.P.,126
6506328689,Neilsen T.B.,126
6506328689,Neilsen T.B.,369
6506328689,Neilsen T.B.,619
6506328689,Neilsen T.B.,620
6506328689,Neilsen T.B.,621
6506328689,Neilsen T.B.,622
6506328689,Neilsen T.B.,635
6506328689,Neilsen T.B.,854
6506328689,Neilsen T.B.,855
6506328689,Neilsen T.B.,856
6506328689,Neilsen T.B.,857
6506328689,Neilsen T.B.,858
57201947722,Manring L.,127
57209567638,Pederson J.,127
57209581042,Potts D.,127
55845968200,Boardman B.,127
14831622300,Mascarenas D.,127
14831622300,Mascarenas D.,128
12646372900,Harden T.,127
55788214400,Cattaneo A.,127
55788214400,Cattaneo A.,128
57219330558,Samuelson C.R.,128
57219332168,Duffy-Deno C.A.,128
57219327922,Whitworth C.B.,128
55220932600,Tippmann J.D.,128
56263319900,Qu Y.,129
55436436900,Shu W.,129
57218480110,Qiu L.,129
7004688501,Kuan Y.,129
7004688501,Kuan Y.,176
7601550121,Chang J.S.,129
57201735120,Bopp D.G.,130
57216287696,Taylor E.,130
57216287324,Le K.,130
6506462706,Schima S.,130
8357777200,Hummon M.T.,130
7004945584,Kitching J.,130
9741060000,Kaoumi D.,131
12143690400,Ohara Y.,131
57208015244,Stuber Geesey M.A.,131
57052262900,Xi L.,131
57204944822,Schoell R.,131
7102369425,Bryan C.R.,131
6603460787,Enos D.G.,131
6603089864,Summa D.A.,131
12761902000,Ulrich T.J.,131
12761902000,Ulrich T.J.,616
9279493200,Shayer Z.,131
57194034271,Cabas A.,132
53866135200,Beyzaei C.,132
55315026400,Franke K.,132
55315026400,Franke K.,164
55315026400,Franke K.,185
55315026400,Franke K.,210
55315026400,Franke K.,211
55315026400,Franke K.,228
55315026400,Franke K.,361
55315026400,Franke K.,393
55315026400,Franke K.,609
55315026400,Franke K.,666
55315026400,Franke K.,832
55315026400,Franke K.,871
57216076371,Koehler R.,132
56818839700,Pierce I.,132
23570183200,Stuedlein A.,132
57215823167,Yang Z.,132
57216048774,Christie S.,132
7202049689,Tucker A.L.,133
57207774891,Zheng S.,133
7006410098,Bohn R.E.,133
56206655300,Sacchi C.,134
55368982000,Schlegel C.,134
56078804700,Rossi T.,134
57216040137,Noble M.,134
7102391180,Ruggieri M.,134
7402406630,Cheung K.-M.,134
7004398165,Marchese M.,134
6701655006,Granelli F.,134
35103143500,Popescu V.,134
57216037206,Rice M.,134
7801550098,Murroni M.,134
14832404400,Conci N.,134
55559344500,Allen M.,135
6701910642,Shahgholian H.,135
56221719300,Hunt J.P.,136
57210161259,Zhao E.L.,136
57203181568,Soltani M.,136
57203181568,Soltani M.,429
57212304730,Frei M.,136
55458271500,Nelson J.A.D.,136
55458271500,Nelson J.A.D.,429
56266132600,Bundy B.C.,136
56266132600,Bundy B.C.,231
56266132600,Bundy B.C.,429
56266132600,Bundy B.C.,438
56266132600,Bundy B.C.,443
56266132600,Bundy B.C.,534
57209399454,Fanning D.T.,138
9245406100,Oliphant K.,138
9245406100,Oliphant K.,340
57194053456,Goates C.B.,139
56968013300,Calton M.F.,139
6701723921,Copley D.C.,139
57202910211,Smith R.,140
57196421757,Rosen J.,140
24402340500,Ventura D.,140
24402340500,Ventura D.,824
55645613600,Sisodia S.M.,141
55546296200,Bull D.J.,141
6603579157,Gamstedt E.K.,141
28167695400,Mavrogordato M.N.,141
57212950333,Spearing S.M.,141
55945437600,Taus M.,142
7004277402,Rodin G.J.,142
55911870000,Hughes T.J.R.,142
55911870000,Hughes T.J.R.,739
57215811083,Searle H.,143
17434035200,Gomes M.A.C.,143
17434035200,Gomes M.A.C.,186
17434035200,Gomes M.A.C.,240
17434035200,Gomes M.A.C.,241
17434035200,Gomes M.A.C.,253
17434035200,Gomes M.A.C.,469
24726409500,Vilela J.P.,143
24726409500,Vilela J.P.,186
24726409500,Vilela J.P.,240
24726409500,Vilela J.P.,241
24726409500,Vilela J.P.,253
24726409500,Vilela J.P.,469
57191862517,Nyshadham C.,144
57191862517,Nyshadham C.,278
23091904000,Rupp M.,144
57208341600,Bekker B.,144
53878508900,Shapeev A.V.,144
53878508900,Shapeev A.V.,366
56363360200,Mueller T.,144
56148594700,Rosenbrock C.W.,144
56148594700,Rosenbrock C.W.,663
6602577617,Csányi G.,144
6602577617,Csányi G.,663
36176552000,Wingate D.W.,144
36176552000,Wingate D.W.,657
57189244450,Kamminga J.W.,145
57211332837,Jones M.,145
8231832400,Seppi K.,145
8231832400,Seppi K.,697
57192300416,Meratnia N.,145
6701454416,Havinga P.J.M.,145
57202064143,Johnston J.D.,147
57202064143,Johnston J.D.,693
57204597171,Cowger A.E.,147
57192662939,Graul R.J.,147
57192662939,Graul R.J.,693
57210982957,Nash R.,147
57204035623,Tueller J.A.,147
57196952707,Hendrickson N.R.,147
57196950804,Robinson D.R.,147
57213874106,Beard J.D.,147
7402658393,Weber K.S.,147
7402658393,Weber K.S.,693
56680952700,Josephson C.,149
56680952700,Josephson C.,434
56680952700,Josephson C.,802
56680952700,Josephson C.,841
7003498769,Perrins E.,149
7003498769,Perrins E.,614
7003498769,Perrins E.,841
7003498769,Perrins E.,877
55588035200,Ruoti S.,151
55588035200,Ruoti S.,247
55588035200,Ruoti S.,348
55588035200,Ruoti S.,351
55588035200,Ruoti S.,352
55588035200,Ruoti S.,470
55588035200,Ruoti S.,674
55588035200,Ruoti S.,787
6601908155,Seamons K.,151
6601908155,Seamons K.,220
6601908155,Seamons K.,247
6601908155,Seamons K.,300
6601908155,Seamons K.,303
6601908155,Seamons K.,305
6601908155,Seamons K.,344
6601908155,Seamons K.,348
6601908155,Seamons K.,351
6601908155,Seamons K.,352
6601908155,Seamons K.,470
6601908155,Seamons K.,554
6601908155,Seamons K.,674
6601908155,Seamons K.,787
56102505100,Paré P.E.,152
57191620725,Grimsman D.,152
56819566000,Wilson A.T.,152
16178649400,Warnick S.,152
16178649400,Warnick S.,193
16178649400,Warnick S.,272
16178649400,Warnick S.,279
16178649400,Warnick S.,280
16178649400,Warnick S.,539
16178649400,Warnick S.,540
16178649400,Warnick S.,541
16178649400,Warnick S.,630
16178649400,Warnick S.,637
16178649400,Warnick S.,677
16178649400,Warnick S.,723
16178649400,Warnick S.,872
16178649400,Warnick S.,879
35729129900,Miao X.,153
35729129900,Miao X.,171
35729129900,Miao X.,179
53866006800,Chu H.,153
56126031600,Liu H.,153
36538565900,Yang Y.,153
57210585829,Li X.,153
57210585829,Li X.,179
57203978933,Sargent B.,154
57203978933,Sargent B.,453
57203978933,Sargent B.,580
57212415946,Brown N.,154
57212415946,Brown N.,380
57205129154,Pires dos Santos R.,155
7402370024,Dean D.L.,155
57203310052,Weaver J.M.,155
57203310052,Weaver J.M.,257
57203310052,Weaver J.M.,485
57193627694,Ashcraft C.C.,156
35175200200,Shaikh M.T.,157
35175200200,Shaikh M.T.,588
35175200200,Shaikh M.T.,759
6602198438,Ogles B.,158
55948963100,Aldous P.,158
7005411524,Mercer E.,158
7005411524,Mercer E.,564
36459611200,Bingham E.,159
36459611200,Bingham E.,498
36459611200,Bingham E.,764
7402074463,Edward Gibson G.,159
7402074463,Edward Gibson G.,498
7402074463,Edward Gibson G.,764
34868168700,El Asmar M.,159
34868168700,El Asmar M.,498
57126129700,Hogstrom C.,160
57126129700,Hogstrom C.,801
57126129700,Hogstrom C.,877
57218886153,Stankovic A.M.,161
57218886153,Stankovic A.M.,284
57218886153,Stankovic A.M.,405
57205617484,Francis B.L.,162
57205617484,Francis B.L.,284
57205617484,Francis B.L.,310
57205617484,Francis B.L.,402
57215432728,Nuttall J.R.,162
56677251600,Nelson T.G.,163
56677251600,Nelson T.G.,201
56677251600,Nelson T.G.,382
56677251600,Nelson T.G.,456
56677251600,Nelson T.G.,467
56677251600,Nelson T.G.,492
56677251600,Nelson T.G.,756
56677251600,Nelson T.G.,848
57208598187,Avila A.,163
57208598187,Avila A.,283
57208598187,Avila A.,318
57208598187,Avila A.,321
7004307869,Herder J.L.,163
7004307869,Herder J.L.,467
57205257595,Machekposhti D.F.,163
36503632200,Candia G.,164
16481299700,Mayoral J.M.,164
16481299700,Mayoral J.M.,185
16481299700,Mayoral J.M.,228
56331558100,Wood C.M.,164
56331558100,Wood C.M.,228
47962305800,Montgomery J.,164
7101640734,Hutchinson T.,164
7101640734,Hutchinson T.,185
7101640734,Hutchinson T.,228
7101640734,Hutchinson T.,393
55916448500,Morales-Velez A.C.,164
57200363612,Fagergren F.,165
57200363612,Fagergren F.,542
57212151348,Sypherd S.,165
57212147414,Snow D.,165
57212136375,Cunningham A.,165
57212136375,Cunningham A.,324
57200529047,Neff C.,166
57200529047,Neff C.,229
57200529047,Neff C.,386
56112492400,Nussbaum J.,166
56112492400,Nussbaum J.,229
57215653879,Gardiner C.,166
18937960700,Zunino J.L.,166
57216187696,Newton M.,166
25627506700,Craddock T.J.A.,167
57210477807,Fletcher M.,167
7005345401,Klimas N.G.,167
7005976828,Broderick G.,167
57192067288,Johnson C.L.,168
57202855772,Moss C.D.,168
57212089454,Amin M.N.,172
57202116348,Hamblin M.,172
57202116348,Hamblin M.,359
57202116348,Hamblin M.,519
56709476900,Meena G.G.,172
56709476900,Meena G.G.,173
56709476900,Meena G.G.,235
56709476900,Meena G.G.,239
56709476900,Meena G.G.,347
56709476900,Meena G.G.,377
56709476900,Meena G.G.,406
56709476900,Meena G.G.,458
56709476900,Meena G.G.,701
56709476900,Meena G.G.,780
57205025235,Brown O.,173
57202256915,Hanson R.,173
57193755486,Wood R.L.,173
57002749600,Robison R.,173
57002749600,Robison R.,780
57208584595,Roundtree K.A.,175
35546747200,Adams J.A.,175
35546747200,Adams J.A.,531
57003496300,Swindlehurst E.,176
57003496300,Swindlehurst E.,277
57003496300,Swindlehurst E.,671
57212110613,Jensen H.,176
57216244800,Chang M.-C.F.,176
7409253428,Wu J.-T.,176
57144864700,Chen Y.-F.,178
57194205673,Lin C.-S.,178
57194205673,Lin C.-S.,652
35078644900,Hong C.-F.,178
57204475222,Sun C.,178
8208317300,Lin H.-H.,178
8208317300,Lin H.-H.,652
55797091700,Zhao W.,179
57204783601,Yang X.,179
57192945685,Hu R.,180
56939117000,Liu C.,180
56585491000,Xuan J.,180
16308483700,Xu Y.,180
57200214703,Li T.,180
35311157900,Liu B.-F.,180
55972769000,Li Y.,180
36483856300,Yang Y.,180
57194027885,Zhang Y.,181
55345299700,Huang B.,181
56110251000,Mardkhe M.K.,181
57208682307,Corie T.H.,183
57201589125,Raven L.A.,184
24779209500,Fernandes T.,186
56012631600,Wang T.,187
56487893500,Sidhar H.,187
7402648240,Mishra R.S.,187
7402648240,Mishra R.S.,395
57200884469,Upadhyay P.,187
57200884469,Upadhyay P.,395
57200884469,Upadhyay P.,632
57200884469,Upadhyay P.,633
57200884469,Upadhyay P.,740
57200884469,Upadhyay P.,865
57200884469,Upadhyay P.,866
57200884469,Upadhyay P.,878
57203221999,Carlson B.,187
57203221999,Carlson B.,611
57203221999,Carlson B.,740
57203221999,Carlson B.,878
6603570606,Shoemaker G.,188
6603570606,Shoemaker G.,640
57203028829,Schultz S.,188
57203028829,Schultz S.,508
57203028829,Schultz S.,640
57203028829,Schultz S.,673
57203028829,Schultz S.,700
57203028829,Schultz S.,730
57203028829,Schultz S.,734
56824897200,Nielsen J.,190
56824897200,Nielsen J.,215
56824897200,Nielsen J.,788
57210916608,Wynn J.S.,191
57210916608,Wynn J.S.,216
57210911049,Bidstrup C.C.,192
57210911049,Bidstrup C.C.,215
57207008616,Moore J.J.,192
56315330500,Woodbury N.,193
56315330500,Woodbury N.,280
56315330500,Woodbury N.,539
56315330500,Woodbury N.,677
55858031100,Wood A.E.,194
55858031100,Wood A.E.,737
57211493546,Wilson A.E.,196
57205881788,Baker M.J.,197
57205881788,Baker M.J.,222
57214032187,Baker W.H.,197
57208524360,Hanks K.N.,198
26634229600,Richards P.W.,198
26634229600,Richards P.W.,424
26634229600,Richards P.W.,431
7005934389,Randall G.C.,199
57208823236,Hansen K.R.,199
57208823236,Hansen K.R.,441
57208823236,Hansen K.R.,751
57208823236,Hansen K.R.,752
57190605478,Jackson B.,199
35508257500,Long D.G.,200
35508257500,Long D.G.,218
35508257500,Long D.G.,219
35508257500,Long D.G.,396
35508257500,Long D.G.,573
35508257500,Long D.G.,586
35508257500,Long D.G.,624
35508257500,Long D.G.,761
35508257500,Long D.G.,794
8321530600,Brodzik M.J.,200
7005709969,Hardman M.A.,200
57208255032,Badger J.C.,201
15848771600,Lang R.J.,201
15848771600,Lang R.J.,283
15848771600,Lang R.J.,380
15848771600,Lang R.J.,382
15848771600,Lang R.J.,411
15848771600,Lang R.J.,456
15848771600,Lang R.J.,521
15848771600,Lang R.J.,594
15848771600,Lang R.J.,595
15848771600,Lang R.J.,756
15848771600,Lang R.J.,848
15848771600,Lang R.J.,849
57199980412,Guo C.,202
55475654800,Zhao D.,202
43961414900,Ridge S.T.,203
9041055700,Remund K.,204
57191156976,Hammond A.M.,205
57191156976,Hammond A.M.,423
57191156976,Hammond A.M.,558
57191156976,Hammond A.M.,734
57209978209,Potokar E.,205
57118455800,Liu F.C.,206
57118455800,Liu F.C.,252
57118455800,Liu F.C.,496
57118455800,Liu F.C.,544
57118455800,Liu F.C.,569
57118455800,Liu F.C.,570
57118455800,Liu F.C.,772
7401431037,Nelson T.W.,206
7401431037,Nelson T.W.,252
7401431037,Nelson T.W.,261
7401431037,Nelson T.W.,496
7401431037,Nelson T.W.,511
7401431037,Nelson T.W.,544
7401431037,Nelson T.W.,569
7401431037,Nelson T.W.,570
7401431037,Nelson T.W.,772
24401574900,McCracken S.L.,206
57201432287,Li X.,207
7003498548,Sederberg T.W.,207
57207334294,Adams D.W.,208
57207334294,Adams D.W.,227
26641352100,Saftner D.A.,209
23569552400,Farnsworth C.B.,209
23569552400,Farnsworth C.B.,549
23569552400,Farnsworth C.B.,679
23569552400,Farnsworth C.B.,720
23569552400,Farnsworth C.B.,726
